"entry_id";"resource_id";"resource_name";"HAC_resource_name";"group_id";"cluster_id";"node_id";"event_date";"current_state";"critical_factor";"failure_repetition";"redundancy_factor";"aggeregated_failure_count";"reinitialization_factor";"dependency_type";"dependency_levels_up";"dependency_levels_down"
2195;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 11:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2196;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 11:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2197;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 11:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2198;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 12:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2199;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 12:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2200;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 12:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2201;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 12:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2202;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 13:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2203;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 13:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2204;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 13:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2205;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 13:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2206;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 14:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2207;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 14:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2208;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 14:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2209;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 14:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2210;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 15:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2211;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 15:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2212;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 15:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2213;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 15:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2214;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 16:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2215;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 16:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2216;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 16:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2217;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 16:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2218;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 17:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2219;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 17:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2220;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 17:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2221;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 17:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2222;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 18:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2223;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 18:16:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2224;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 18:31:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2225;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 18:46:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2226;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 19:01:24";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2227;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 19:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2228;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 19:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2229;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 19:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2230;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 20:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2231;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 20:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2232;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 20:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2233;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 20:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2234;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 21:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2235;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 21:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2236;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 21:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2237;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 21:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2238;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 22:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2239;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 22:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2240;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 22:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2241;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 22:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2242;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 23:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2243;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 23:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2244;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 23:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2245;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-09 23:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2246;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 00:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2247;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 00:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2248;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 00:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2249;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 00:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2250;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 01:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2251;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 01:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2252;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 01:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2253;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 01:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2254;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 02:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2255;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 02:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2256;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 02:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2257;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 02:46:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2258;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 03:01:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2259;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 03:16:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2260;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 03:31:25";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2261;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 03:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2262;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 04:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2263;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 04:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2264;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 04:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2265;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 04:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2266;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 05:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2267;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 05:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2268;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 05:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2269;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 05:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2270;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 06:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2271;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 06:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2272;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 06:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2273;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 06:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2274;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 07:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2275;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 07:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2276;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 07:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2277;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 07:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2278;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 08:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2279;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 08:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2280;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 08:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2281;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 08:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2282;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 09:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2283;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 09:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2284;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 09:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2285;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 09:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2286;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 10:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2287;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 10:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2288;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 10:31:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2289;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 10:46:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2290;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 11:01:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2291;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 11:16:26";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2292;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 11:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2293;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 11:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2294;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 12:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2295;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 12:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2296;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 12:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2297;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 12:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2298;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 13:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2299;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 13:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2300;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 13:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2301;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 13:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2302;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 14:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2303;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 14:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2304;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 14:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2305;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 14:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2306;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 15:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2307;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 15:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2308;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 15:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2309;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 15:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2310;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 16:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2311;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 16:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2312;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 16:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2313;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 16:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2314;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 17:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2315;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 17:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2316;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 17:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2317;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 17:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2318;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 18:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2319;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 18:16:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2320;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 18:31:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2321;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 18:46:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2322;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 19:01:27";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2323;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 19:16:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2324;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 19:31:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2325;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 19:46:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2326;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 20:01:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2327;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 20:16:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2328;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 20:31:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2329;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 20:46:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2330;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 21:01:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2331;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 21:16:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
2332;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-10 21:31:28";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
