"entry_id";"configuration_resource_id";"resource_name";"HAC_resource_name";"group_id";"cluster_id";"node_id";"error_message";"event_date";"current_state";"aggeregated_failure_count";"failure_repetition";"error_rating";"dependency_factor"
2322;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 19:01:27";"0";16;0;1;3
2323;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 19:16:28";"0";15;0;1;3
2324;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 19:31:28";"0";15;0;1;3
2325;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 19:46:28";"0";15;0;1;3
2326;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 20:01:28";"0";15;0;1;3
2327;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 20:16:28";"0";15;0;1;3
2328;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 20:31:28";"0";15;0;1;3
2329;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 20:46:28";"0";15;0;1;3
2330;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 21:01:28";"0";15;0;1;3
2331;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 21:16:28";"0";15;0;1;3
2332;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 21:31:28";"0";15;0;1;3
2333;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 21:46:28";"0";15;0;1;3
2334;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 22:01:28";"0";15;0;1;3
2335;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 22:16:28";"0";15;0;1;3
2336;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 22:31:28";"0";15;0;1;3
2337;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 22:46:28";"0";15;0;1;3
2338;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 23:01:28";"0";15;0;1;3
2339;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 23:16:28";"0";16;0;1;3
2340;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 23:31:28";"0";16;0;1;3
2341;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-10 23:46:28";"0";16;0;1;3
2342;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 00:01:28";"0";0;0;1;3
2343;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 00:16:28";"0";1;0;1;3
2344;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 00:31:28";"0";2;0;1;3
2345;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 00:46:28";"0";3;0;1;3
2346;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 01:01:28";"0";4;0;1;3
2347;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 01:16:29";"0";5;0;1;3
2348;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 01:31:29";"0";6;0;1;3
2349;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 01:46:29";"0";7;0;1;3
2350;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 02:01:29";"0";8;0;1;3
2351;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 02:16:29";"0";9;0;1;3
2352;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 02:31:29";"0";10;0;1;3
2353;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 02:46:29";"0";11;0;1;3
2354;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 03:01:29";"0";12;0;1;3
2355;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 03:16:29";"0";13;0;1;3
2356;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 03:31:29";"0";14;0;1;3
2357;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 03:46:29";"0";15;0;1;3
2358;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 04:01:29";"0";15;0;1;3
2359;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 04:16:29";"0";15;0;1;3
2360;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 04:31:29";"0";15;0;1;3
2361;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 04:46:29";"0";15;0;1;3
2362;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 05:01:29";"0";15;0;1;3
2363;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 05:16:29";"0";16;0;1;3
2364;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 05:31:29";"0";16;0;1;3
2365;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 05:46:29";"0";16;0;1;3
2366;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 06:01:29";"0";16;0;1;3
2367;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 06:16:29";"0";16;0;1;3
2368;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 06:31:29";"0";16;0;1;3
2369;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 06:46:29";"0";16;0;1;3
2370;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 07:01:29";"0";16;0;1;3
2371;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 07:16:29";"0";16;0;1;3
2372;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 07:31:30";"0";15;0;1;3
2373;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 07:46:30";"0";15;0;1;3
2374;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 08:01:30";"0";15;0;1;3
2375;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 08:16:30";"0";15;0;1;3
2376;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 08:31:30";"0";15;0;1;3
2377;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 08:46:30";"0";15;0;1;3
2378;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 09:01:30";"0";15;0;1;3
2379;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 09:16:30";"0";15;0;1;3
2380;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 09:31:30";"0";15;0;1;3
2381;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 09:46:30";"0";15;0;1;3
2382;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 10:01:30";"0";15;0;1;3
2383;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 10:16:30";"0";15;0;1;3
2384;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 10:31:30";"0";15;0;1;3
2385;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 10:46:30";"0";15;0;1;3
2386;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 11:01:30";"0";15;0;1;3
2387;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 11:16:30";"0";15;0;1;3
2388;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 11:31:30";"0";16;0;1;3
2389;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 11:46:30";"0";16;0;1;3
2390;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 12:01:30";"0";16;0;1;3
2391;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 12:16:30";"0";16;0;1;3
2392;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 12:31:30";"0";16;0;1;3
2393;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 12:46:30";"0";16;0;1;3
2394;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 13:01:30";"0";16;0;1;3
2395;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 13:16:30";"0";16;0;1;3
2396;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 13:31:30";"0";16;0;1;3
2397;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 13:46:30";"0";16;0;1;3
2398;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 14:01:30";"0";16;0;1;3
2399;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 14:16:30";"0";16;0;1;3
2400;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 14:31:30";"0";16;0;1;3
2401;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 14:46:31";"0";15;0;1;3
2402;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 15:01:31";"0";15;0;1;3
2403;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 15:16:31";"0";15;0;1;3
2404;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 15:31:31";"0";15;0;1;3
2405;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 15:46:31";"0";15;0;1;3
2406;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 16:01:31";"0";15;0;1;3
2407;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 16:16:31";"0";15;0;1;3
2408;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 16:31:31";"0";15;0;1;3
2409;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 16:46:31";"0";15;0;1;3
2410;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 17:01:31";"0";15;0;1;3
2411;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 17:16:31";"0";15;0;1;3
2412;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 17:31:31";"0";15;0;1;3
2413;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 17:46:31";"0";15;0;1;3
2414;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 18:01:31";"0";15;0;1;3
2415;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 18:16:31";"0";15;0;1;3
2416;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 18:31:31";"0";15;0;1;3
2417;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 18:46:31";"0";16;0;1;3
2418;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 19:01:31";"0";16;0;1;3
2419;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 19:16:31";"0";16;0;1;3
2420;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 19:31:31";"0";16;0;1;3
2421;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 19:46:31";"0";16;0;1;3
2422;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 20:01:31";"0";16;0;1;3
2423;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 20:16:31";"0";16;0;1;3
2424;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 20:31:31";"0";16;0;1;3
2425;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 20:46:31";"0";16;0;1;3
2426;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 21:01:31";"0";16;0;1;3
2427;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 21:16:31";"0";16;0;1;3
2428;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 21:31:31";"0";16;0;1;3
2429;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 21:46:31";"0";16;0;1;3
2430;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 22:01:31";"0";16;0;1;3
2431;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 22:16:31";"0";16;0;1;3
2432;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 22:31:31";"0";16;0;1;3
2433;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 22:46:32";"0";15;0;1;3
2434;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 23:01:32";"0";15;0;1;3
2435;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 23:16:32";"0";15;0;1;3
2436;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 23:31:32";"0";15;0;1;3
2437;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-11 23:46:32";"0";15;0;1;3
2438;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 00:01:32";"0";15;0;1;3
2439;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 00:16:32";"0";15;0;1;3
2440;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 00:31:32";"0";15;0;1;3
2441;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 00:46:32";"0";15;0;1;3
2442;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 01:01:32";"0";15;0;1;3
2443;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 01:16:32";"0";15;0;1;3
2444;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 01:31:32";"0";15;0;1;3
2445;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 01:46:32";"0";15;0;1;3
2446;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 02:01:32";"0";15;0;1;3
2447;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 02:16:32";"0";15;0;1;3
2448;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 02:31:32";"0";15;0;1;3
2449;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 02:46:32";"0";16;0;1;3
2450;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 03:01:32";"0";16;0;1;3
2451;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 03:16:32";"0";16;0;1;3
2452;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 03:31:32";"0";16;0;1;3
2453;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 03:46:32";"0";16;0;1;3
2454;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 04:01:32";"0";16;0;1;3
2455;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 04:16:32";"0";16;0;1;3
2456;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 04:31:32";"0";16;0;1;3
2457;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 04:46:32";"0";16;0;1;3
2458;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 05:01:32";"0";16;0;1;3
2459;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 05:16:32";"0";16;0;1;3
2460;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 05:31:32";"0";16;0;1;3
2461;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 05:46:33";"0";15;0;1;3
2462;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 06:01:33";"0";15;0;1;3
2463;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 06:16:33";"0";15;0;1;3
2464;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 06:31:33";"0";15;0;1;3
2465;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 06:46:33";"0";15;0;1;3
2466;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 07:01:33";"0";15;0;1;3
2467;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 07:16:33";"0";15;0;1;3
2468;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 07:31:33";"0";15;0;1;3
2469;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 07:46:33";"0";15;0;1;3
2470;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 08:01:33";"0";15;0;1;3
2471;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 08:16:33";"0";15;0;1;3
2472;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 08:31:33";"0";15;0;1;3
2473;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 08:46:33";"0";15;0;1;3
2474;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 09:01:33";"0";15;0;1;3
2475;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 09:16:33";"0";15;0;1;3
2476;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 09:31:33";"0";15;0;1;3
2477;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 09:46:33";"0";16;0;1;3
2478;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 10:01:33";"0";16;0;1;3
2479;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 10:16:33";"0";16;0;1;3
2480;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 10:31:33";"0";16;0;1;3
2481;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 10:46:33";"0";16;0;1;3
2482;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 11:01:33";"0";16;0;1;3
2483;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 11:16:34";"0";15;0;1;3
2484;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 11:31:34";"0";15;0;1;3
2485;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 11:46:34";"0";15;0;1;3
2486;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 12:01:34";"0";15;0;1;3
2487;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 12:16:34";"0";15;0;1;3
2488;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 12:31:34";"0";15;0;1;3
2489;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 12:46:34";"0";15;0;1;3
2490;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 13:01:34";"0";15;0;1;3
2491;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 13:16:34";"0";15;0;1;3
2492;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 13:31:34";"0";15;0;1;3
2493;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 13:46:34";"0";15;0;1;3
2494;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 14:01:34";"0";15;0;1;3
2495;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 14:16:34";"0";15;0;1;3
2496;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 14:31:34";"0";15;0;1;3
2497;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 14:46:34";"0";15;0;1;3
2498;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 15:01:34";"0";15;0;1;3
2499;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 15:16:34";"0";16;0;1;3
2500;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 15:31:34";"0";16;0;1;3
2501;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 15:46:34";"0";16;0;1;3
2502;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 16:01:34";"0";16;0;1;3
2503;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 16:16:34";"0";16;0;1;3
2504;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 16:31:34";"0";16;0;1;3
2505;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 16:46:35";"0";15;0;1;3
2506;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-12 17:01:35";"0";15;0;1;3
